Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Banyo_Sayısı,Apartman_Mi,Zemin_Mi,Cati_Mi,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma
125.0,145.0,4.0,7.0,2600000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,120.0,4.0,25.0,2150000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,143.0,4.0,0.0,3600000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
170.0,185.0,4.0,7.0,5950000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
83.0,95.0,3.0,0.0,2180000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,145.0,4.0,0.0,2830000.0,2270088.082901554,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
145.0,170.0,4.0,18.0,2900000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,60.0,3.0,7.0,1820000.0,2270088.082901554,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
40.0,45.0,2.0,7.0,1250000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
100.0,120.0,3.0,25.0,1250000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,100.0,4.0,0.0,2880000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True
40.0,45.0,3.0,7.0,910000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,50.0,2.0,7.0,1475000.0,2270088.082901554,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
45.0,50.0,3.0,7.0,1675000.0,2270088.082901554,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,50.0,3.0,7.0,1600000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
120.0,135.0,4.0,25.0,2550000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
161.0,171.0,4.0,7.0,4000000.0,2270088.082901554,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
30.0,32.0,1.0,7.0,675000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
135.0,145.0,4.0,18.0,2850000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,135.0,4.0,25.0,1480000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
145.0,160.0,4.0,13.0,2500000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,4.0,25.0,2524000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,150.0,4.0,7.0,2850000.0,2270088.082901554,8.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
140.0,155.0,4.5,7.0,3450000.0,2270088.082901554,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
35.0,40.0,2.0,7.0,1050000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
45.0,55.0,3.0,7.0,1850000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
150.0,180.0,4.0,7.0,3200000.0,2270088.082901554,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,115.0,4.0,13.0,2300000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
85.0,95.0,3.0,13.0,2000000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
96.0,110.0,3.0,0.0,2500000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
35.0,40.0,3.0,25.0,875000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
50.0,55.0,2.0,7.0,1500000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
110.0,135.0,4.0,0.0,2150000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
39.0,45.0,3.0,7.0,1250000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
135.0,150.0,4.0,0.0,3300000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,175.0,4.0,0.0,3000000.0,2270088.082901554,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
110.0,120.0,3.0,0.0,2800000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
135.0,143.0,4.0,25.0,1900000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,0.0,2430000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,140.0,4.0,7.0,3000000.0,2270088.082901554,4.0,0.0,1.0,1.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
55.0,60.0,2.0,7.0,850000.0,2270088.082901554,1.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
50.0,55.0,3.0,7.0,1100000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,52.0,2.0,0.0,1795000.0,2270088.082901554,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,70.0,2.0,7.0,900000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
165.0,195.0,5.0,0.0,4450000.0,2270088.082901554,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
200.0,230.0,5.0,7.0,3800000.0,2270088.082901554,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,18.0,1750000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
48.0,50.0,3.0,7.0,800000.0,2270088.082901554,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,165.0,4.0,7.0,3000000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,100.0,3.0,0.0,2200000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
155.0,165.0,4.5,7.0,4550000.0,2270088.082901554,4.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,145.0,4.0,7.0,3500000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,80.0,3.0,0.0,2100000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
50.0,58.0,3.0,7.0,1250000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False
50.0,52.0,2.0,7.0,1320000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,135.0,4.0,25.0,1700000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,50.0,3.0,7.0,1050000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
44.0,55.0,2.0,7.0,1310000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,165.0,4.0,0.0,3050000.0,2270088.082901554,14.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
50.0,55.0,6.0,7.0,1850000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
150.0,160.0,4.0,7.0,2850000.0,2270088.082901554,9.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,130.0,4.0,0.0,2400000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
46.0,55.0,2.0,0.0,1450000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
42.0,45.0,3.0,7.0,745000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
132.0,155.0,4.0,25.0,2250000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,3.0,7.0,1549000.0,2270088.082901554,3.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,7.0,975000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,48.0,2.0,7.0,1250000.0,2270088.082901554,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
180.0,200.0,5.0,7.0,3750000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,110.0,3.0,18.0,1450000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,150.0,4.0,13.0,2350000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,58.0,3.0,7.0,1430000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
115.0,135.0,4.0,25.0,1699000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
90.0,110.0,3.0,0.0,2350000.0,2270088.082901554,3.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
130.0,155.0,4.0,0.0,2700000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
270.0,320.0,6.0,0.0,7500000.0,2270088.082901554,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,155.0,4.0,0.0,2700000.0,2270088.082901554,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,3.0,7.0,1750000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
42.0,44.0,3.0,7.0,960000.0,2270088.082901554,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,50.0,2.0,7.0,1550000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
110.0,125.0,4.0,25.0,1850000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,4.0,7.0,1650000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,3.0,0.0,3100000.0,2270088.082901554,6.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
38.0,45.0,2.0,7.0,1300000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,48.0,2.0,7.0,1475000.0,2270088.082901554,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
155.0,175.0,4.0,7.0,3250000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,25.0,4100000.0,2270088.082901554,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,150.0,4.0,18.0,3000000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,3.0,7.0,1150000.0,2270088.082901554,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,55.0,2.0,7.0,1550000.0,2270088.082901554,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,70.0,3.0,13.0,1350000.0,2270088.082901554,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,80.0,3.0,0.0,2750000.0,1950000.0,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,85.0,3.0,25.0,1150000.0,1950000.0,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
97.0,120.0,4.0,13.0,1500000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
40.0,50.0,2.0,7.0,1800000.0,3319213.5416666665,1.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
110.0,115.0,3.0,0.0,2300000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
77.0,85.0,4.0,7.0,3750000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,150.0,4.0,25.0,4500000.0,3319213.5416666665,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
80.0,95.0,3.0,25.0,1695000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
90.0,95.0,3.0,7.0,2500000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
160.0,165.0,6.0,7.0,3750000.0,3319213.5416666665,3.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,18.0,3000000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
85.0,90.0,3.0,13.0,6000000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
130.0,135.0,4.0,25.0,2889000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,150.0,4.0,25.0,3750000.0,3319213.5416666665,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
75.0,85.0,3.0,0.0,1680000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,2075000.0,3319213.5416666665,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
115.0,127.0,4.0,7.0,2860000.0,3319213.5416666665,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
70.0,80.0,3.0,0.0,3250000.0,3319213.5416666665,7.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,120.0,4.0,13.0,2900000.0,3319213.5416666665,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,18.0,1655000.0,3319213.5416666665,5.0,0.0,1.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
145.0,160.0,4.0,13.0,3900000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,25.0,2550000.0,3319213.5416666665,9.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,120.0,4.0,0.0,3850000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,95.0,3.0,0.0,5650000.0,3319213.5416666665,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,95.0,3.0,0.0,4850000.0,3319213.5416666665,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,4.0,0.0,5550000.0,3319213.5416666665,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
117.0,130.0,4.0,25.0,3000000.0,3319213.5416666665,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,135.0,4.0,25.0,3245000.0,3319213.5416666665,6.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,150.0,4.0,25.0,1350000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
92.0,100.0,4.0,7.0,2350000.0,3319213.5416666665,6.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
118.0,135.0,4.0,25.0,3500000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,7.0,2690000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
70.0,80.0,3.0,7.0,3500000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
75.0,85.0,3.0,0.0,4370000.0,3319213.5416666665,3.0,0.0,2.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
35.0,40.0,2.0,7.0,2550000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,160.0,4.0,25.0,2950000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,2030000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,7.0,2275000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
80.0,90.0,3.0,7.0,1395000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
100.0,125.0,4.0,0.0,3250000.0,3319213.5416666665,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,150.0,4.0,25.0,4250000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,160.0,4.0,18.0,3300000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
240.0,280.0,6.0,7.0,2700000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,115.0,3.0,25.0,1850000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,130.0,4.0,7.0,2675000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,145.0,4.0,0.0,4450000.0,3319213.5416666665,2.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
110.0,125.0,3.0,25.0,6950000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
65.0,85.0,3.0,0.0,3050000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
120.0,130.0,4.0,25.0,2900000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,7.0,3050000.0,3319213.5416666665,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,95.0,3.0,7.0,2250000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,13.0,1850000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,2.0,7.0,1750000.0,3319213.5416666665,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
105.0,120.0,4.0,25.0,3500000.0,3319213.5416666665,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,130.0,4.0,18.0,1950000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,130.0,4.0,7.0,5500000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
130.0,140.0,4.0,25.0,2900000.0,3319213.5416666665,7.0,0.0,2.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
218.0,230.0,6.0,25.0,4990000.0,3319213.5416666665,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
140.0,160.0,4.0,13.0,6950000.0,3319213.5416666665,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
70.0,80.0,3.0,7.0,1750000.0,3319213.5416666665,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
80.0,237.0,3.0,25.0,8000000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
110.0,120.0,4.0,25.0,2750000.0,3319213.5416666665,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,7.0,2950000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
120.0,130.0,4.0,25.0,4900000.0,3319213.5416666665,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,110.0,4.0,7.0,3150000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,140.0,4.0,25.0,3500000.0,3319213.5416666665,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
130.0,140.0,4.0,18.0,2200000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
191.0,199.0,4.0,13.0,4000000.0,3319213.5416666665,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,115.0,4.0,25.0,1835000.0,3319213.5416666665,10.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
220.0,250.0,6.0,0.0,8500000.0,3319213.5416666665,4.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
110.0,130.0,4.0,25.0,2945000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,7.0,2100000.0,3319213.5416666665,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
90.0,100.0,3.0,25.0,4000000.0,3319213.5416666665,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
115.0,170.0,4.0,7.0,3400000.0,3319213.5416666665,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,150.0,5.0,18.0,4500000.0,3319213.5416666665,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,60.0,3.0,25.0,1625000.0,3319213.5416666665,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
95.0,105.0,4.0,13.0,1700000.0,3319213.5416666665,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
102.0,120.0,4.0,7.0,2900000.0,3319213.5416666665,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
120.0,130.0,4.0,25.0,2950000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,0.0,3300000.0,3319213.5416666665,2.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False
100.0,110.0,4.0,25.0,1750000.0,3319213.5416666665,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,25.0,2600000.0,3319213.5416666665,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
